,schedule_season,schedule_week,team_home,score_home,score_away,team_away,team_favorite_id,favorite_win,home_win
462,2014,14,CLE,24,25,IND,IND,1,0
463,2014,14,DEN,24,17,BUF,DEN,1,1
464,2014,14,DET,34,17,TB,DET,1,1
465,2014,14,JAX,13,27,HOU,HOU,1,0
466,2014,14,MIA,13,28,BAL,MIA,0,0
467,2014,14,MIN,30,24,NYJ,MIN,1,1
468,2014,14,NO,10,41,CAR,NO,0,0
469,2014,14,LVR,24,13,SF,SF,0,1
470,2014,14,PHI,14,24,SEA,SEA,1,0
471,2014,14,LAC,14,23,NE,NE,1,0
472,2014,14,TEN,7,36,NYG,NYG,1,0
473,2014,14,WAS,0,24,LAR,LAR,1,0
474,2014,14,GB,43,37,ATL,GB,1,1
475,2014,15,LAR,6,12,ARI,LAR,0,0
476,2014,15,ATL,20,27,PIT,PIT,1,0
477,2014,15,BAL,20,12,JAX,BAL,1,1
478,2014,15,BUF,21,13,GB,GB,0,1
479,2014,15,CAR,19,17,TB,CAR,1,1
480,2014,15,CLE,0,30,CIN,CLE,0,0
481,2014,15,DET,16,14,MIN,DET,1,1
482,2014,15,IND,17,10,HOU,IND,1,1
483,2014,15,KC,31,13,LVR,KC,1,1
484,2014,15,NE,41,13,MIA,NE,1,1
485,2014,15,NYG,24,13,WAS,NYG,1,1
486,2014,15,PHI,27,38,DAL,PHI,0,0
487,2014,15,LAC,10,22,DEN,DEN,1,0
488,2014,15,SEA,17,7,SF,SEA,1,1
489,2014,15,TEN,11,16,NYJ,NYJ,1,0
490,2014,15,CHI,15,31,NO,NO,1,0
491,2014,16,JAX,21,13,TEN,JAX,1,1
492,2014,16,SF,35,38,LAC,SF,0,0
493,2014,16,WAS,27,24,PHI,PHI,0,1
494,2014,16,ARI,6,35,SEA,SEA,1,0
495,2014,16,CAR,17,13,CLE,CAR,1,1
496,2014,16,CHI,14,20,DET,DET,1,0
497,2014,16,DAL,42,7,IND,DAL,1,1
498,2014,16,HOU,25,13,BAL,BAL,0,1
499,2014,16,MIA,37,35,MIN,MIA,1,1
500,2014,16,NO,14,30,ATL,NO,0,0
501,2014,16,NYJ,16,17,NE,NE,1,0
502,2014,16,LVR,26,24,BUF,BUF,0,1
503,2014,16,PIT,20,12,KC,PIT,1,1
504,2014,16,LAR,27,37,NYG,LAR,0,0
505,2014,16,TB,3,20,GB,GB,1,0
506,2014,16,CIN,37,28,DEN,DEN,0,1
507,2014,17,ATL,3,34,CAR,ATL,0,0
508,2014,17,BAL,20,10,CLE,BAL,1,1
509,2014,17,DEN,47,14,LVR,DEN,1,1
510,2014,17,GB,30,20,DET,GB,1,1
511,2014,17,HOU,23,17,JAX,HOU,1,1
512,2014,17,KC,19,7,LAC,KC,1,1
513,2014,17,MIA,24,37,NYJ,MIA,0,0
514,2014,17,MIN,13,9,CHI,MIN,1,1
515,2014,17,NE,9,17,BUF,NE,0,0
516,2014,17,NYG,26,34,PHI,PHI,1,0
517,2014,17,PIT,27,17,CIN,PIT,1,1
518,2014,17,SF,20,17,ARI,SF,1,1
519,2014,17,SEA,20,6,LAR,SEA,1,1
520,2014,17,TB,20,23,NO,NO,1,0
521,2014,17,TEN,10,27,IND,IND,1,0
522,2014,17,WAS,17,44,DAL,DAL,1,0
523,2014,Wildcard,CAR,27,16,ARI,CAR,1,1
524,2014,Wildcard,PIT,17,30,BAL,PIT,0,0
525,2014,Wildcard,DAL,24,20,DET,DAL,1,1
526,2014,Wildcard,IND,26,10,CIN,IND,1,1
527,2014,Division,NE,35,31,BAL,NE,1,1
528,2014,Division,SEA,31,17,CAR,SEA,1,1
529,2014,Division,DEN,13,24,IND,DEN,0,0
530,2014,Division,GB,26,21,DAL,GB,1,1
531,2014,Conference,NE,45,7,IND,NE,1,1
532,2014,Conference,SEA,28,22,GB,SEA,1,1
533,2014,Superbowl,SEA,24,28,NE,NE,1,0
534,2015,1,NE,28,21,PIT,NE,1,1
535,2015,1,ARI,31,19,NO,ARI,1,1
536,2015,1,BUF,27,14,IND,IND,0,1
537,2015,1,CHI,23,31,GB,GB,1,0
538,2015,1,DAL,27,26,NYG,DAL,1,1
539,2015,1,DEN,19,13,BAL,DEN,1,1
540,2015,1,HOU,20,27,KC,KC,1,0
541,2015,1,JAX,9,20,CAR,CAR,1,0
542,2015,1,NYJ,31,10,CLE,NYJ,1,1
543,2015,1,LVR,13,33,CIN,LVR,0,0
544,2015,1,LAC,33,28,DET,LAC,1,1
545,2015,1,LAR,34,31,SEA,SEA,0,1
546,2015,1,TB,14,42,TEN,TB,0,0
547,2015,1,WAS,10,17,MIA,MIA,1,0
548,2015,1,ATL,26,24,PHI,PHI,0,1
549,2015,1,SF,20,3,MIN,MIN,0,1
550,2015,2,KC,24,31,DEN,KC,0,0
551,2015,2,BUF,32,40,NE,BUF,0,0
552,2015,2,CAR,24,17,HOU,CAR,1,1
553,2015,2,CHI,23,48,ARI,ARI,1,0
554,2015,2,CIN,24,19,LAC,CIN,1,1
555,2015,2,CLE,28,14,TEN,TEN,0,1
556,2015,2,GB,27,17,SEA,GB,1,1
557,2015,2,JAX,23,20,MIA,MIA,0,1
558,2015,2,MIN,26,16,DET,MIN,1,1
559,2015,2,NO,19,26,TB,NO,0,0
560,2015,2,NYG,20,24,ATL,NYG,0,0
561,2015,2,LVR,37,33,BAL,BAL,0,1
562,2015,2,PHI,10,20,DAL,PHI,0,0
563,2015,2,PIT,43,18,SF,PIT,1,1
564,2015,2,WAS,24,10,LAR,LAR,0,1
565,2015,2,IND,7,20,NYJ,IND,0,0
566,2015,3,NYG,32,21,WAS,NYG,1,1
567,2015,3,ARI,47,7,SF,ARI,1,1
568,2015,3,BAL,24,28,CIN,BAL,0,0
569,2015,3,CAR,27,22,NO,CAR,1,1
570,2015,3,CLE,20,27,LVR,CLE,0,0
571,2015,3,DAL,28,39,ATL,PICK,0,0
572,2015,3,DET,12,24,DEN,DEN,1,0
573,2015,3,HOU,19,9,TB,HOU,1,1
574,2015,3,MIA,14,41,BUF,MIA,0,0
575,2015,3,MIN,31,14,LAC,MIN,1,1
576,2015,3,NE,51,17,JAX,NE,1,1
577,2015,3,NYJ,17,24,PHI,NYJ,0,0
578,2015,3,SEA,26,0,CHI,SEA,1,1
579,2015,3,LAR,6,12,PIT,LAR,0,0
580,2015,3,TEN,33,35,IND,IND,1,0
581,2015,3,GB,38,28,KC,GB,1,1
582,2015,4,PIT,20,23,BAL,BAL,1,0
583,2015,4,ARI,22,24,LAR,ARI,0,0
584,2015,4,ATL,48,21,HOU,ATL,1,1
585,2015,4,BUF,10,24,NYG,BUF,0,0
586,2015,4,CHI,22,20,LVR,LVR,0,1
587,2015,4,CIN,36,21,KC,CIN,1,1
588,2015,4,DEN,23,20,MIN,DEN,1,1
589,2015,4,IND,16,13,JAX,IND,1,1
590,2015,4,MIA,14,27,NYJ,NYJ,1,0
591,2015,4,NO,26,20,DAL,NO,1,1
592,2015,4,LAC,30,27,CLE,LAC,1,1
593,2015,4,SF,3,17,GB,GB,1,0
594,2015,4,TB,23,37,CAR,CAR,1,0
595,2015,4,WAS,23,20,PHI,PHI,0,1
596,2015,4,SEA,13,10,DET,SEA,1,1
597,2015,5,HOU,20,27,IND,HOU,0,0
598,2015,5,ATL,25,19,WAS,ATL,1,1
599,2015,5,BAL,30,33,CLE,BAL,0,0
600,2015,5,CIN,27,24,SEA,CIN,1,1
601,2015,5,DAL,6,30,NE,NE,1,0
602,2015,5,DET,17,42,ARI,ARI,1,0
603,2015,5,GB,24,10,LAR,GB,1,1
604,2015,5,KC,17,18,CHI,KC,0,0
605,2015,5,NYG,30,27,SF,NYG,1,1
606,2015,5,LVR,10,16,DEN,DEN,1,0
607,2015,5,PHI,39,17,NO,PHI,1,1
608,2015,5,TB,38,31,JAX,TB,1,1
609,2015,5,TEN,13,14,BUF,BUF,1,0
610,2015,5,LAC,20,24,PIT,LAC,0,0
611,2015,6,NO,31,21,ATL,ATL,0,1
612,2015,6,BUF,21,34,CIN,CIN,1,0
613,2015,6,CLE,23,26,DEN,DEN,1,0
614,2015,6,DET,37,34,CHI,DET,1,1
615,2015,6,GB,27,20,LAC,GB,1,1
616,2015,6,IND,27,34,NE,NE,1,0
617,2015,6,JAX,20,31,HOU,JAX,0,0
618,2015,6,MIN,16,10,KC,MIN,1,1
619,2015,6,NYJ,34,20,WAS,NYJ,1,1
620,2015,6,PIT,25,13,ARI,ARI,0,1
621,2015,6,SF,25,20,BAL,BAL,0,1
622,2015,6,SEA,23,27,CAR,SEA,0,0
623,2015,6,TEN,10,38,MIA,TEN,0,0
624,2015,6,PHI,27,7,NYG,PHI,1,1
625,2015,7,SF,3,20,SEA,SEA,1,0
626,2015,7,CAR,27,16,PHI,CAR,1,1
627,2015,7,DET,19,28,MIN,DET,0,0
628,2015,7,IND,21,27,NO,IND,0,0
629,2015,7,JAX,34,31,BUF,BUF,0,1
630,2015,7,KC,23,13,PIT,KC,1,1
631,2015,7,MIA,44,26,HOU,MIA,1,1
632,2015,7,NE,30,23,NYJ,NE,1,1
633,2015,7,NYG,27,20,DAL,NYG,1,1
634,2015,7,LAC,29,37,LVR,LAC,0,0
635,2015,7,LAR,24,6,CLE,LAR,1,1
636,2015,7,TEN,7,10,ATL,ATL,1,0
637,2015,7,WAS,31,30,TB,WAS,1,1
638,2015,7,ARI,26,18,BAL,ARI,1,1
639,2015,8,NE,36,7,MIA,NE,1,1
640,2015,8,ATL,20,23,TB,ATL,0,0
641,2015,8,BAL,29,26,LAC,BAL,1,1
642,2015,8,CHI,20,23,MIN,MIN,1,0
643,2015,8,CLE,20,34,ARI,ARI,1,0
644,2015,8,DAL,12,13,SEA,SEA,1,0
645,2015,8,DEN,29,10,GB,GB,0,1
646,2015,8,HOU,20,6,TEN,HOU,1,1
647,2015,8,KC,45,10,DET,DET,0,1
648,2015,8,NO,52,49,NYG,NO,1,1
649,2015,8,LVR,34,20,NYJ,NYJ,0,1
650,2015,8,PIT,10,16,CIN,PICK,0,0
651,2015,8,LAR,27,6,SF,LAR,1,1
652,2015,8,CAR,29,26,IND,CAR,1,1
653,2015,9,CIN,31,10,CLE,CIN,1,1
654,2015,9,BUF,33,17,MIA,BUF,1,1
655,2015,9,CAR,37,29,GB,GB,0,1
656,2015,9,DAL,27,33,PHI,PHI,1,0
657,2015,9,IND,27,24,DEN,DEN,0,1
658,2015,9,MIN,21,18,LAR,MIN,1,1
659,2015,9,NE,27,10,WAS,NE,1,1
660,2015,9,NO,28,34,TEN,NO,0,0
661,2015,9,NYJ,28,23,JAX,NYJ,1,1
662,2015,9,PIT,38,35,LVR,PIT,1,1
663,2015,9,SF,17,16,ATL,ATL,0,1
664,2015,9,TB,18,32,NYG,NYG,1,0
665,2015,9,LAC,19,22,CHI,LAC,0,0
666,2015,10,NYJ,17,22,BUF,NYJ,0,0
667,2015,10,BAL,20,22,JAX,BAL,0,0
668,2015,10,DEN,13,29,KC,DEN,0,0
669,2015,10,GB,16,18,DET,GB,0,0
670,2015,10,NYG,26,27,NE,NE,1,0
671,2015,10,LVR,14,30,MIN,LVR,0,0
672,2015,10,PHI,19,20,MIA,PHI,0,0
673,2015,10,PIT,30,9,CLE,PIT,1,1
674,2015,10,SEA,32,39,ARI,SEA,0,0
675,2015,10,LAR,13,37,CHI,LAR,0,0
676,2015,10,TB,10,6,DAL,DAL,0,1
677,2015,10,TEN,10,27,CAR,CAR,1,0
678,2015,10,WAS,47,14,NO,NO,0,1
679,2015,10,CIN,6,10,HOU,CIN,0,0
680,2015,11,JAX,19,13,TEN,JAX,1,1
681,2015,11,ARI,34,31,CIN,ARI,1,1
682,2015,11,ATL,21,24,IND,ATL,0,0
683,2015,11,BAL,16,13,LAR,BAL,1,1
684,2015,11,CAR,44,16,WAS,CAR,1,1
685,2015,11,CHI,15,17,DEN,DEN,1,0
686,2015,11,DET,18,13,LVR,LVR,0,1
687,2015,11,HOU,24,17,NYJ,NYJ,0,1
688,2015,11,MIA,14,24,DAL,DAL,1,0
689,2015,11,MIN,13,30,GB,PICK,0,0
690,2015,11,PHI,17,45,TB,PHI,0,0
691,2015,11,LAC,3,33,KC,KC,1,0
692,2015,11,SEA,29,13,SF,SEA,1,1
693,2015,11,NE,20,13,BUF,NE,1,1
694,2015,12,DAL,14,33,CAR,CAR,1,0
695,2015,12,DET,45,14,PHI,DET,1,1
696,2015,12,GB,13,17,CHI,GB,0,0
697,2015,12,ATL,10,20,MIN,ATL,0,0
698,2015,12,CIN,31,7,LAR,CIN,1,1
699,2015,12,DEN,30,24,NE,NE,0,1
700,2015,12,HOU,24,6,NO,HOU,1,1
701,2015,12,IND,25,12,TB,IND,1,1
702,2015,12,JAX,25,31,LAC,JAX,0,0
703,2015,12,KC,30,22,BUF,KC,1,1
704,2015,12,NYJ,38,20,MIA,NYJ,1,1
705,2015,12,SF,13,19,ARI,ARI,1,0
706,2015,12,SEA,39,30,PIT,SEA,1,1
707,2015,12,TEN,21,24,LVR,LVR,1,0
708,2015,12,WAS,20,14,NYG,NYG,0,1
709,2015,12,CLE,27,33,BAL,CLE,0,0
710,2015,13,DET,23,27,GB,GB,1,0
711,2015,13,BUF,30,21,HOU,BUF,1,1
712,2015,13,CHI,20,26,SF,CHI,0,0
713,2015,13,CLE,3,37,CIN,CIN,1,0
714,2015,13,MIA,15,13,BAL,MIA,1,1
715,2015,13,MIN,7,38,SEA,SEA,1,0
716,2015,13,NE,28,35,PHI,NE,0,0
717,2015,13,NO,38,41,CAR,CAR,1,0
718,2015,13,NYG,20,23,NYJ,NYJ,1,0
719,2015,13,LVR,20,34,KC,KC,1,0
720,2015,13,PIT,45,10,IND,PIT,1,1
721,2015,13,LAC,3,17,DEN,DEN,1,0
722,2015,13,LAR,3,27,ARI,ARI,1,0
723,2015,13,TB,23,19,ATL,PICK,0,1
724,2015,13,TEN,42,39,JAX,TEN,1,1
725,2015,13,WAS,16,19,DAL,WAS,0,0
726,2015,14,ARI,23,20,MIN,ARI,1,1
727,2015,14,BAL,6,35,SEA,SEA,1,0
728,2015,14,CAR,38,0,ATL,CAR,1,1
729,2015,14,CHI,21,24,WAS,CHI,0,0
730,2015,14,CIN,20,33,PIT,CIN,0,0
731,2015,14,CLE,24,10,SF,CLE,1,1
732,2015,14,DEN,12,15,LVR,DEN,0,0
733,2015,14,GB,28,7,DAL,GB,1,1
734,2015,14,HOU,6,27,NE,NE,1,0
735,2015,14,JAX,51,16,IND,JAX,1,1
736,2015,14,KC,10,3,LAC,KC,1,1
737,2015,14,NYJ,30,8,TEN,NYJ,1,1
738,2015,14,PHI,23,20,BUF,PHI,1,1
739,2015,14,LAR,21,14,DET,DET,0,1
740,2015,14,TB,17,24,NO,TB,0,0
741,2015,14,MIA,24,31,NYG,NYG,1,0
742,2015,15,LAR,31,23,TB,LAR,1,1
743,2015,15,DAL,16,19,NYJ,NYJ,1,0
744,2015,15,BAL,14,34,KC,KC,1,0
745,2015,15,IND,10,16,HOU,IND,0,0
746,2015,15,JAX,17,23,ATL,JAX,0,0
747,2015,15,MIN,38,17,CHI,MIN,1,1
748,2015,15,NE,33,16,TEN,NE,1,1
749,2015,15,NYG,35,38,CAR,CAR,1,0
750,2015,15,LVR,20,30,GB,GB,1,0
751,2015,15,PHI,17,40,ARI,ARI,1,0
752,2015,15,PIT,34,27,DEN,PIT,1,1
753,2015,15,LAC,30,14,MIA,LAC,1,1
754,2015,15,SF,14,24,CIN,CIN,1,0
755,2015,15,SEA,30,13,CLE,SEA,1,1
756,2015,15,WAS,35,25,BUF,BUF,0,1
757,2015,15,NO,27,35,DET,NO,0,0
758,2015,16,LVR,23,20,LAC,LVR,1,1
759,2015,16,PHI,24,38,WAS,PHI,0,0
760,2015,16,ARI,38,8,GB,ARI,1,1
761,2015,16,ATL,20,13,CAR,CAR,0,1
762,2015,16,BAL,20,17,PIT,PIT,0,1
763,2015,16,BUF,16,6,DAL,BUF,1,1
764,2015,16,DET,32,17,SF,DET,1,1
765,2015,16,KC,17,13,CLE,KC,1,1
766,2015,16,MIA,12,18,IND,MIA,0,0
767,2015,16,MIN,49,17,NYG,MIN,1,1
768,2015,16,NO,38,27,JAX,NO,1,1
769,2015,16,NYJ,26,20,NE,NE,0,1
770,2015,16,SEA,17,23,LAR,SEA,0,0
771,2015,16,TB,21,26,CHI,TB,0,0
772,2015,16,TEN,6,34,HOU,HOU,1,0
773,2015,16,DEN,20,17,CIN,DEN,1,1
774,2015,17,ARI,6,36,SEA,ARI,0,0
775,2015,17,ATL,17,20,NO,ATL,0,0
776,2015,17,BUF,22,17,NYJ,NYJ,0,1
777,2015,17,CAR,38,10,TB,CAR,1,1
778,2015,17,CHI,20,24,DET,DET,1,0
779,2015,17,CIN,24,16,BAL,CIN,1,1
780,2015,17,CLE,12,28,PIT,PIT,1,0
781,2015,17,DAL,23,34,WAS,DAL,0,0
782,2015,17,DEN,27,20,LAC,DEN,1,1
783,2015,17,GB,13,20,MIN,GB,0,0
784,2015,17,HOU,30,6,JAX,HOU,1,1
785,2015,17,IND,30,24,TEN,IND,1,1
786,2015,17,KC,23,17,LVR,KC,1,1
787,2015,17,MIA,20,10,NE,NE,0,1
788,2015,17,NYG,30,35,PHI,NYG,0,0
789,2015,17,SF,19,16,LAR,LAR,0,1
790,2015,Wildcard,CIN,16,18,PIT,PIT,1,0
791,2015,Wildcard,HOU,0,30,KC,KC,1,0
792,2015,Wildcard,MIN,9,10,SEA,SEA,1,0
793,2015,Wildcard,WAS,18,35,GB,WAS,0,0
794,2015,Division,ARI,26,20,GB,ARI,1,1
795,2015,Division,NE,27,20,KC,NE,1,1
796,2015,Division,CAR,31,24,SEA,CAR,1,1
797,2015,Division,DEN,23,16,PIT,DEN,1,1
798,2015,Conference,CAR,49,15,ARI,CAR,1,1
799,2015,Conference,DEN,20,18,NE,NE,0,1
800,2015,Superbowl,DEN,24,10,CAR,CAR,0,1
801,2016,1,DEN,21,20,CAR,CAR,0,1
802,2016,1,ARI,21,23,NE,ARI,0,0
803,2016,1,ATL,24,31,TB,ATL,0,0
804,2016,1,BAL,13,7,BUF,BAL,1,1
805,2016,1,DAL,19,20,NYG,NYG,1,0
806,2016,1,HOU,23,14,CHI,HOU,1,1
807,2016,1,IND,35,39,DET,IND,0,0
808,2016,1,JAX,23,27,GB,GB,1,0
809,2016,1,KC,33,27,LAC,KC,1,1
810,2016,1,NO,34,35,LVR,NO,0,0
811,2016,1,NYJ,22,23,CIN,CIN,1,0
812,2016,1,PHI,29,10,CLE,PHI,1,1
813,2016,1,SEA,12,10,MIA,SEA,1,1
814,2016,1,TEN,16,25,MIN,MIN,1,0
815,2016,1,SF,28,0,LAR,LAR,0,1
816,2016,1,WAS,16,38,PIT,PIT,1,0
817,2016,2,BUF,31,37,NYJ,PICK,0,0
818,2016,2,ARI,40,7,TB,ARI,1,1
819,2016,2,CAR,46,27,SF,CAR,1,1
820,2016,2,CLE,20,25,BAL,BAL,1,0
821,2016,2,DEN,34,20,IND,DEN,1,1
822,2016,2,DET,15,16,TEN,DET,0,0
823,2016,2,HOU,19,12,KC,HOU,1,1
824,2016,2,LAR,9,3,SEA,SEA,0,1
825,2016,2,MIN,17,14,GB,GB,0,1
826,2016,2,NE,31,24,MIA,NE,1,1
827,2016,2,NYG,16,13,NO,NYG,1,1
828,2016,2,LVR,28,35,ATL,LVR,0,0
829,2016,2,PIT,24,16,CIN,PIT,1,1
830,2016,2,LAC,38,14,JAX,LAC,1,1
831,2016,2,WAS,23,27,DAL,WAS,0,0
832,2016,2,CHI,14,29,PHI,CHI,0,0
833,2016,3,NE,27,0,HOU,NE,1,1
834,2016,3,BUF,33,18,ARI,ARI,0,1
835,2016,3,CAR,10,22,MIN,CAR,0,0
836,2016,3,CIN,17,29,DEN,CIN,0,0
837,2016,3,DAL,31,17,CHI,DAL,1,1
838,2016,3,GB,34,27,DET,GB,1,1
839,2016,3,IND,26,22,LAC,IND,1,1
840,2016,3,JAX,17,19,BAL,BAL,1,0
841,2016,3,KC,24,3,NYJ,KC,1,1
842,2016,3,MIA,30,24,CLE,MIA,1,1
843,2016,3,NYG,27,29,WAS,NYG,0,0
844,2016,3,PHI,34,3,PIT,PIT,0,1
845,2016,3,SEA,37,18,SF,SEA,1,1
846,2016,3,TB,32,37,LAR,TB,0,0
847,2016,3,TEN,10,17,LVR,LVR,1,0
848,2016,3,NO,32,45,ATL,NO,0,0
849,2016,4,CIN,22,7,MIA,CIN,1,1
850,2016,4,ARI,13,17,LAR,ARI,0,0
851,2016,4,ATL,48,33,CAR,CAR,0,1
852,2016,4,BAL,27,28,LVR,BAL,0,0
853,2016,4,CHI,17,14,DET,DET,0,1
854,2016,4,HOU,27,20,TEN,HOU,1,1
855,2016,4,JAX,30,27,IND,IND,0,1
856,2016,4,NE,0,16,BUF,NE,0,0
857,2016,4,NYJ,17,27,SEA,SEA,1,0
858,2016,4,PIT,43,14,KC,PIT,1,1
859,2016,4,LAC,34,35,NO,LAC,0,0
860,2016,4,SF,17,24,DAL,DAL,1,0
861,2016,4,TB,7,27,DEN,DEN,1,0
862,2016,4,WAS,31,20,CLE,WAS,1,1
863,2016,4,MIN,24,10,NYG,MIN,1,1
864,2016,5,SF,21,33,ARI,ARI,1,0
865,2016,5,BAL,10,16,WAS,BAL,0,0
866,2016,5,CLE,13,33,NE,NE,1,0
867,2016,5,DAL,28,14,CIN,CIN,0,1
868,2016,5,DEN,16,23,ATL,DEN,0,0
869,2016,5,DET,24,23,PHI,PHI,0,1
870,2016,5,GB,23,16,NYG,GB,1,1
871,2016,5,IND,29,23,CHI,IND,1,1
872,2016,5,LAR,19,30,BUF,BUF,1,0
873,2016,5,MIA,17,30,TEN,MIA,0,0
874,2016,5,MIN,31,13,HOU,MIN,1,1
875,2016,5,LVR,34,31,LAC,LVR,1,1
876,2016,5,PIT,31,13,NYJ,PIT,1,1
877,2016,5,CAR,14,17,TB,CAR,0,0
878,2016,6,LAC,21,13,DEN,DEN,0,1
879,2016,6,BUF,45,16,SF,BUF,1,1
880,2016,6,CHI,16,17,JAX,CHI,0,0
881,2016,6,DET,31,28,LAR,DET,1,1
882,2016,6,GB,16,30,DAL,GB,0,0
883,2016,6,HOU,26,23,IND,HOU,1,1
884,2016,6,MIA,30,15,PIT,PIT,0,1
885,2016,6,NE,35,17,CIN,NE,1,1
886,2016,6,NO,41,38,CAR,CAR,0,1
887,2016,6,NYG,27,23,BAL,NYG,1,1
888,2016,6,LVR,10,26,KC,KC,1,0
889,2016,6,SEA,26,24,ATL,SEA,1,1
890,2016,6,TEN,28,26,CLE,TEN,1,1
891,2016,6,WAS,27,20,PHI,PHI,0,1
892,2016,6,ARI,28,3,NYJ,ARI,1,1
893,2016,7,GB,26,10,CHI,GB,1,1
894,2016,7,ARI,6,6,SEA,ARI,0,0
895,2016,7,ATL,30,33,LAC,ATL,0,0
896,2016,7,CIN,31,17,CLE,CIN,1,1
897,2016,7,DET,20,17,WAS,WAS,0,1
898,2016,7,JAX,16,33,LVR,JAX,0,0
899,2016,7,KC,27,21,NO,KC,1,1
900,2016,7,LAR,10,17,NYG,NYG,1,0
901,2016,7,MIA,28,25,BUF,BUF,0,1
902,2016,7,NYJ,24,16,BAL,NYJ,1,1
903,2016,7,PHI,21,10,MIN,MIN,0,1
904,2016,7,PIT,16,27,NE,NE,1,0
905,2016,7,SF,17,34,TB,SF,0,0
906,2016,7,TEN,26,34,IND,TEN,0,0
907,2016,7,DEN,27,9,HOU,DEN,1,1
908,2016,8,TEN,36,22,JAX,TEN,1,1
909,2016,8,ATL,33,32,GB,ATL,1,1
910,2016,8,BUF,25,41,NE,NE,1,0
911,2016,8,CAR,30,20,ARI,CAR,1,1
912,2016,8,CIN,27,27,WAS,CIN,0,0
913,2016,8,CLE,28,31,NYJ,NYJ,1,0
914,2016,8,DAL,29,23,PHI,DAL,1,1
915,2016,8,DEN,27,19,LAC,DEN,1,1
916,2016,8,HOU,20,13,DET,HOU,1,1
917,2016,8,IND,14,30,KC,KC,1,0
918,2016,8,NO,25,20,SEA,SEA,0,1
919,2016,8,TB,24,30,LVR,TB,0,0
